ceref,name_en,website,email,telephone,address,fetched_at_utc,fetch_status
AFA235,Principal Asset Management Company (Asia) Limited,www.principal.com.hk,pihkcompliance@principal.com,,"30/F, Millennium City 6, 392 Kwun Tong Road, Kwun Tong Kowloon, Hong Kong",2026-06-16T04:09:19.329118+00:00,ok
AFA417,CIBC Global Asset Management (Asia) Limited,,,,,2026-06-16T02:52:13.770708+00:00,ok
AFA602,Joy Silver Limited,,,,,2026-06-16T03:41:09.660067+00:00,ok
AFA645,Capital Research Company,,,,,2026-06-16T02:52:15.890077+00:00,ok
AFA646,China Reserve Securities Limited,www.crs.co,compliance@crsltd.co,,"Units 2004-05A, 20/F., K11 Atelier,, 18 Salisbury Road,, Tsim Sha Tsui, Kowloon, Kowloon, Hong Kong",2026-06-16T02:52:18.311666+00:00,ok
AFA648,Japan Asia Asset Management Limited,,,,,2026-06-16T03:41:11.627303+00:00,ok
AFA715,Hongkong Bay Securities Limited,,,,,2026-06-16T03:29:25.483353+00:00,ok
AFB002,QFIN HK Limited,www.avss.com.hk,liangzhendong-jk@qifu.com,,"Room B26, 6/F House of Corona, 50 Hung To Road, Kwun Tong Kowloon, Hong Kong",2026-06-16T04:16:57.784726+00:00,ok
AFB093,C F C Securities Limited,,,,,2026-06-16T02:52:20.506064+00:00,ok
AFB361,Neutral Financial Holding Company Limited,,zzhou@neufinc.com,,"Suite 2501, 25/F, Chinachem Century Tower, 178 Gloucester Road, Wanchai, Hong Kong",2026-06-23T01:48:54.788550+00:00,ok
AFB493,WorldVest Capital Limited,,,,,2026-06-16T04:49:48.360858+00:00,ok
AFB541,Avanta Investment Management Limited,,compliance@avanta.com.hk,,"Room 27, 5/F, United Centre, 95 Queensway, Admiralty, Hong Kong, Hong Kong",2026-06-16T02:29:45.951060+00:00,ok
AFB553,Sun Delta Securities Limited,,,,,2026-06-16T04:26:03.074244+00:00,ok
AFB554,Goldyard Capital Limited,,,,,2026-06-16T03:20:10.883577+00:00,ok
AFB614,GLS Securities Limited,,,,,2026-06-16T03:20:13.024447+00:00,ok
AFB643,Deloitte & Touche Corporate Finance Limited,,dtcflcomm@deloitte.com.hk,,"39th Floor, One Pacific Place, 88 Queensway, Hong Kong",2026-06-16T03:03:55.825116+00:00,ok
AFB820,Fulbright Securities Limited,www.ffg.com.hk,compliance@fulbright.com.hk,,"9/F, Tower III of Enterprise Square, 9 Sheung Yuet Road, Kowloon Bay, Kowloon, Hong Kong",2026-06-16T03:14:25.077426+00:00,ok
AFB863,Planetree Futures Limited,www.planetreemarkets.com,info@planetreemarkets.com,,"23/F, China United Centre, 28 Marble Road, North Point, Hong Kong, Hong Kong",2026-06-16T04:09:21.310801+00:00,ok
AFB918,Sunwah Kingsway Futures Limited,,,,,2026-06-16T04:26:05.401340+00:00,ok
AFC168,Hung Sing Futures Limited,,,,,2026-06-16T03:29:27.673401+00:00,ok
AFC434,Prudence Futures Limited,,,,,2026-06-16T04:09:23.317567+00:00,ok
AFC470,Private Capital Limited,www.private-capital.com.hk,contact@private-capital.com.hk,,"6/F Oriental Crystal Commercial Building, 46 Lyndhurst Terrace, Central, Hong Kong",2026-06-16T04:09:25.308305+00:00,ok
AFC560,Indus Capital Advisors (Hong Kong) Limited,www.induscap.com,induscompliance@induscap.com,,"Rooms 3705-3707, 37th Floor, Edinburgh Tower, The Landmark, 15 Queens Road Central, Hong Kong",2026-06-16T03:37:23.628319+00:00,ok
AFC679,RimAsia Capital Partners (Hong Kong) Limited,,,,,2026-06-16T04:18:54.334334+00:00,ok
AFC949,CSC Financial Services Limited,,,,,2026-06-16T02:52:22.841074+00:00,ok
AFC968,Stanhill (Hong Kong) Limited,,,,,2026-06-16T04:26:07.524903+00:00,ok
AFC979,Wang On Securities Limited,www.wos.com.hk,info@wos.com.hk,,"UNIT 3904-06, 39/F, COSCO TOWER, 183 QUEENS'S ROAD CENTRAL, Hong Kong",2026-06-16T04:49:50.325402+00:00,ok
AFD052,CSC Futures (HK) Limited,www.e-capital.com.hk,hk_compliance_f@e-capital.com.hk,,"3/F, 308 Central Des Voeux, 308 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T02:52:24.963147+00:00,ok
AFD136,KGI Securities (Korea) International Limited,,,,,2026-06-16T03:45:03.385147+00:00,ok
AFD202,CVC Asia Pacific Limited,www.cvc.com,mchen@cvc.com,,"Suites 2001-5, Suite 2008 and Suites 2009-11 ICBC Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T02:52:27.083472+00:00,ok
AFD431,DBS Vickers Securities Online (HK) Limited,,,,,2026-06-16T03:03:58.029392+00:00,ok
AFD777,Cinda International Investment Consultant Limited,,,,,2026-06-16T02:52:29.186218+00:00,ok
AFD869,PineBridge Investments Hong Kong Limited,www.pinebridge.com.hk,hkg_asiacompliance@pinebridge.com,,"Level 20, Six Pacific Place, 50 Queen's Road East, Hong Kong, Hong Kong",2026-06-16T04:09:27.286467+00:00,ok
AFD913,Yasuda Asia Limited,,,,,2026-06-16T04:54:52.161558+00:00,ok
AFE145,Grand Cathay Securities (Hong Kong) Limited,,,,,2026-06-16T03:20:15.128163+00:00,ok
AFE334,BOCOM International Holdings Company Limited,,,,,2026-06-16T02:42:28.608697+00:00,ok
AFE349,DBS TD Waterhouse Securities (Hong Kong) Limited,,,,,2026-06-16T03:04:00.348359+00:00,ok
AFE406,Elite Financial Services Limited,,telite@netvigator.com,,"15/F Radio City, 505 Hennessy Road, Causeway Bay, Hong Kong",2026-06-16T03:08:15.517414+00:00,ok
AFE504,Ark Securities (Hong Kong) Limited,www.gisf.hk,cs@gisf.hk,,"Room 1901, 19/F, Emperor Group Centre, 288 Hennessy Road, Wanchai, Hong Kong",2026-06-16T02:29:48.127458+00:00,ok
AFE787,PPM Ventures (Asia) Limited,,,,,2026-06-16T04:09:29.264939+00:00,ok
AFE798,Minerva Holding Financial Securities Limited,www.minervasec.hk,ps.compliance@minervasec.hk,,"Unit 1804C, 18/F, Far East Finance Centre, 16 Harcourt Road, Hong Kong, Hong Kong",2026-06-16T03:54:50.759461+00:00,ok
AFF275,BlackRock Asset Management North Asia Limited,www.blackrock.com,HKGLicensing@blackrock.com,,"16/F Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T02:42:30.582600+00:00,ok
AFF398,Upbest Assets Management Limited,www.upbest.com,info@upbest.com,,"2/F Wah Kit Commercial Centre, 302 Des Voeux Road Central, Hong Kong",2026-06-16T04:44:13.736818+00:00,ok
AFF436,KBC Financial Products Hong Kong Limited,,,,,2026-06-16T03:45:05.481823+00:00,ok
AFF835,Eureka Securities Limited,,,,,2026-06-16T03:08:17.827819+00:00,ok
AFF862,Anuenue Advisors Limited,www.anuesec.com,venusho@anuenuegroup.com,,"28/F, Guangdong Tours Center, 18 Pennington Street, Causeway Bay, Hong Kong",2026-06-16T02:29:50.117256+00:00,ok
AFF925,"DebtTraders, Limited - In Liquidation",,,,,2026-06-16T03:04:02.449997+00:00,ok
AFG184,Alexander Forbes (Hong Kong) Limited,,,,,2026-06-16T02:29:52.356040+00:00,ok
AFG262,Gain Miles Assurance Consultants Limited,,,,,2026-06-16T03:20:17.251014+00:00,ok
AFG568,Venhouse Financial Planning Limited,,,,,2026-06-16T04:45:42.159762+00:00,ok
AFG889,SIIS Investment Management Limited,,,,,2026-06-16T04:26:09.865191+00:00,ok
AFH205,Greater China Securities Limited,www.gcsecurities.com.hk,info@gcsecurities.com.hk,,"Room A3, 9/F, CKK Commercial Centre, 289 Hennessy Road, Wanchai, Hong Kong",2026-06-16T03:20:19.327476+00:00,ok
AFH256,Atlantis Investment Management Limited,www.atlantis-investment.com,legal@atlantis-investment.com,,"3501 The Centrium, 60 Wyndham Street, Central, Hong Kong",2026-06-16T02:29:54.348562+00:00,ok
AFH614,Southwest Securities (HK) Asset Management Limited,www.swsc.hk,swsc_dept_compliance@swsc.hk,,"Room 1608, 16th Floor, No. 26 Harbour Road, China Resources Building, Wanchai, Hong Kong",2026-06-16T04:26:12.012181+00:00,ok
AFH646,Amova Asset Management Hong Kong Limited,http://hk.amova-am.com,cynthia.yeung@amova-am.com,,"Suite 2201-02, 22/F Man Yee Building, 60-68 Des Voeux Road Central, Hong Kong",2026-06-16T02:29:56.300249+00:00,ok
AFH649,Tyric Capital Limited,www.doricapital.com,pennywlchan@yahoo.com,,"Office B, 6/F, Chinaweal Centre, 414-424 Jaffe Road, Causeway Bay, Hong Kong, Hong Kong",2026-06-16T04:38:21.660424+00:00,ok
AFI047,MacKinsey Financial Management Limited,,,,,2026-06-16T03:54:52.975308+00:00,ok
AFI072,Bank Consortium Trust Company Limited,https://www.bcthk.com/en,bct@bcthk.com,,"Office A 14/F Chekiang First Bank Bldg, 60 Gloucester Road, Wan Chai, Hong Kong",2026-06-16T02:42:32.586765+00:00,ok
AFI384,MIS Services Limited,,,,,2026-06-16T03:54:56.433526+00:00,ok
AFI789,Tribridge Investment Partners Limited,,,,,2026-06-16T04:38:24.482168+00:00,ok
AFJ002,Value Partners Hong Kong Limited,www.valuepartners-group.com,compliance@vp.com.hk,,"43rd Floor, The Center, 99 Queen's Road Central, Central, Hong Kong",2026-06-16T04:45:44.316037+00:00,ok
AFJ494,Luen Sing Securities Limited,,,,,2026-06-16T03:48:34.118539+00:00,ok
AFJ685,Realink Financial Trade Limited,www.iEx.hk,aprillit@realink.com.hk,,"Unit 710-715, 7/F, Millennium City 2, 378 Kwun Tong Road, Kwun Tong, Kowloon, Hong Kong",2026-06-16T04:18:56.536707+00:00,ok
AFJ876,Business Futures Limited,,,,,2026-06-16T02:42:34.581524+00:00,ok
AFK209,BOCI-Prudential Asset Management Limited,www.boci-pru.com.hk,compliance.amc@boci-pru.com.hk,,"27/F Bank of China Tower, 1 Garden Road, Central, Hong Kong",2026-06-16T02:42:36.585265+00:00,ok
AFK254,Excelsior Capital Asia (HK) Limited,www.excelsiorcapitalasia.com,businessplans@excelcapasia.com,,"Unit 621, Level 6, Core F, Cyberport 3, 100 Cyberport Road, Hong Kong",2026-06-16T03:08:20.144577+00:00,ok
AFK472,Shui Cheung Securities Limited,,,,,2026-06-16T04:26:14.216023+00:00,ok
AFK516,Masterford Investment Limited,,,,,2026-06-16T03:54:58.405594+00:00,ok
AFK563,JS Securities Limited,,,,,2026-06-16T03:41:13.604255+00:00,ok
AFK858,Typhoon 8 Research Limited,,,,,2026-06-16T04:38:26.857683+00:00,ok
AFL231,Demeter Asset Management Limited,,,,,2026-06-16T03:04:04.538439+00:00,ok
AFL547,Protective Capital (International) Limited,,,,,2026-06-16T04:09:31.271674+00:00,ok
AFL779,Hantec Securities Co. Limited,www.hantec.hk,compliance@hantec.hk,,"12/F South China Building, 1-3 Wyndham Street, Central, Hong Kong",2026-06-16T03:29:29.667724+00:00,ok
AFM349,Black Marble Securities Limited,www.blackmarble.com.hk,info@blackmarble.com.hk,,"Unit F&G 4/F Golden Sun Centre, 59-67 Bonham Strand West, Sheung Wan, Hong Kong",2026-06-16T02:42:38.581318+00:00,ok
AFM410,Luk Fook Securities Limited,,,,,2026-06-16T03:48:36.116654+00:00,ok
AFM607,HSZ (Hong Kong) Limited,www.hszgroup.com,jt@hszgroup.com,,"Unit 605A  Lippo Centre  Tower 2, 89 Queensway, Hong Kong",2026-06-16T03:29:32.069488+00:00,ok
AFM626,Napa Global Limited,,,,,2026-06-16T04:01:13.717189+00:00,ok
AFM667,Walden Technology Management (H.K.) Limited,,,,,2026-06-16T04:49:52.285932+00:00,ok
AFM972,Dah Sing Securities Limited,www.dahsing.com,patrickcheng@dahsing.com,,"Suite 1909, 19/F Island Place Tower, 510 King's Road, North Point, Hong Kong",2026-06-16T03:04:06.651126+00:00,ok
AFN038,Pioneer Assets Consultants Limited,,,,,2026-06-16T04:09:33.267842+00:00,ok
AFN131,Aquitaine Investment Advisors Limited,,,,,2026-06-16T02:29:58.278064+00:00,ok
AFN221,MBA Berkeley Burke Portfolio Services Limited,,,,,2026-06-16T03:55:00.427783+00:00,ok
AFN285,MEAG Hong Kong Limited,www.meag.com,gso@meag-hk.com,,"19/F, 8 Wyndham Street, Central, Hong Kong",2026-06-16T03:55:02.565209+00:00,ok
AFN604,Sino-Rich Securities & Futures Limited,www.sinorichhk.com,cs@sinorichhk.com,,"Unit 2205-6, 22/F., Global Trade Square, No. 21 Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",2026-06-16T04:26:16.301275+00:00,ok
AFO909,Eastspring Investments (Hong Kong) Limited (trading as Eastspring Investments),www.eastspring.com.hk,compliance.hk@eastspring.com,,"13/F One International Finance Centre, 1 Harbour View Street, Central, Hong Kong",2026-06-16T03:08:22.269713+00:00,ok
AFP038,Orient Securities Limited,www.orientsec.com.hk,info@orientsec.com.hk,,"Room 2204, 22/F, New World Tower 1, 16-18 Queen's Road Central, Central, Hong Kong",2026-06-16T04:04:46.726116+00:00,ok
AFP052,Man Hon Yeung Securities Limited,,,,,2026-06-16T03:55:04.718147+00:00,ok
AFP229,United Securities Limited,,,,,2026-06-16T04:44:15.914024+00:00,ok
AFP245,Get Nice Asset Management Limited,www.getnicefg.com.hk,info@getnice.com.hk,,"G/F-3/F, Cosco Tower, Grand Millennium Plaza, 183 Queen's Road Central, Hong Kong",2026-06-16T03:20:21.428065+00:00,ok
AFP819,Xeram and Company (Asia) Limited,,,,,2026-06-16T04:53:21.332374+00:00,ok
AFP826,Rosa Securities Limited,,,,,2026-06-16T04:18:58.610013+00:00,ok
AFP889,Alpha Asset Investments Limited,,,,,2026-06-16T02:30:00.255411+00:00,ok
AFQ025,Uni-Alpha Securities Limited,,,,,2026-06-16T04:44:18.055658+00:00,ok
AFQ282,Kingsway ATG Asia Limited,,,,,2026-06-16T03:45:07.558309+00:00,ok
AFQ540,Henik Securities Limited,,henik7@yahoo.com.hk,,"UNIT 901 9/F, WORKINGTON TOWER,, 78 BONHAM STRAND, SHEUNG WAN,, Hong Kong",2026-06-16T03:29:34.075559+00:00,ok
AFQ783,CWB Hong Kong Limited,www.cwb-hk.com,enquiries@cwb-hk.com,,"1803 The Henderson, 2 Murray Road, Central, Hong Kong",2026-06-16T02:52:31.261999+00:00,ok
AFQ784,OnePlatform Asset Management Limited,www.agba.com,lcd_info@agba.com,,"5/F & 20/F, FOYER, 625 Kings Road, North Point, Hong Kong, Hong Kong",2026-06-16T04:04:48.737630+00:00,ok
AFQ835,Pacific Sun Advisors Limited,,,,,2026-06-16T04:09:35.242571+00:00,ok
AFQ881,JVSakk Asia Limited,www.jvsakk.com,info@jvsakk.com,,"Unit 2202 Causeway Bay Plaza 2, 463-483 Lockhart Road, Causeway Bay, Hong Kong",2026-06-16T03:41:15.563329+00:00,ok
AFR123,Pak Lee Stock Company Limited,,,,,2026-06-16T04:09:37.219697+00:00,ok
AFR258,Old Peak Limited,,,,,2026-06-16T04:04:50.734576+00:00,ok
AFR383,Liberty Pacific Direct Investments Limited,,,,,2026-06-16T03:48:38.103961+00:00,ok
AFR395,Wah Sang Securities Limited,,wahsang@gmail.com,,"16B Winbase Center, 208 Queen's Road Central, Hong Kong",2026-06-16T04:49:54.427430+00:00,ok
AFR465,FWD Pension Trust Limited ,,,,,2026-06-16T03:14:27.209895+00:00,ok
AFR584,UOB Kay Hian Asia Limited,,,,,2026-06-16T04:44:20.164452+00:00,ok
AFR625,China Tonghai (IA) Limited,,,,,2026-06-16T02:52:33.430240+00:00,ok
AFR822,Financial Shield Limited,,,,,2026-06-16T03:14:29.347710+00:00,ok
AFR854,Ge Shang Investment (Hong Kong) Limited,,maisyshao@geshanghk.com,,"Unit 11, 30/F, Cosco Tower, 183 Queen's Road Central, Central, Hong Kong",2026-06-16T03:20:23.556667+00:00,ok
AFR926,Intesa Sanpaolo SPA,,,,,2026-06-16T03:37:25.969363+00:00,ok
AFS455,Mage Securities Limited,www.mage-sec.com,compliance@mage-sec.com,,"28/F, Queen's Road Centre, 152 Queen's Road Central, Hong Kong",2026-06-16T03:55:06.819465+00:00,ok
AFT067,Wellam Investment Limited,,,,,2026-06-16T04:49:56.394255+00:00,ok
AFT069,Templewater Hong Kong Limited,www.templewater.com,Compliance.HK@templewater.com,,"Suites 3901-08, 39/F, Jardine House, 1 Connaught Place, Central, Hong Kong",2026-06-16T04:38:28.970831+00:00,ok
AFT106,TC Investment Management (Asia) Limited,,,,,2026-06-16T04:38:31.082653+00:00,ok
AFT135,Simplex Capital Asia Limited,,,,,2026-06-16T04:26:18.456665+00:00,ok
AFT391,Softech Investment Management Company Limited,,info@softechinv.com,,"Room 7, Smart-Space FinTech, Unit 405-414, Level 4, Core E, Cyberport 3, No. 100 Cyberport Road, Cyberport, Hong Kong",2026-06-16T04:26:20.640464+00:00,ok
AFT394,Asia Investment Management Limited,,,,,2026-06-16T02:30:02.254354+00:00,ok
AFT400,Jimei Wealth Management Limited,,,,,2026-06-16T03:41:17.554595+00:00,ok
AFT522,Kingsway-HIA Investment Products Limited,,,,,2026-06-16T03:45:09.818862+00:00,ok
AFT530,Ever-Long Research Limited,,elrl@everlong.com,,"Rooms 301-303, 3/F, 12 Taikoo Wan Road, Taikoo Shing, Quarry Bay, Hong Kong",2026-06-16T03:08:24.400539+00:00,ok
AFT531,Ever-Long Asset Management Limited,,,,,2026-06-16T03:08:26.486474+00:00,ok
AFT844,Standard Fairhouse International Limited,,,,,2026-06-16T04:26:22.777496+00:00,ok
AFT850,Wigram Capital Limited,,,,,2026-06-16T04:49:58.333711+00:00,ok
AFU061,Eastern Dragon Asset Management Limited ,,,,,2026-06-16T03:08:28.571610+00:00,ok
AFU362,"Fox-Pitt, Kelton (Asia) Limited",,,,,2026-06-16T03:14:31.447645+00:00,ok
AFU657,Silverstone Investments Limited,www.silverstone.com.hk,info@silverstone.com.hk,,"Office B, 6/F, Aubin House, 171-172 Gloucester Road, Wan Chai, Hong Kong",2026-06-16T02:07:44.284347+00:00,ok
AFU894,Grandtag Financial Consultancy & Insurance Brokers Limited,,,,,2026-06-16T03:20:25.687722+00:00,ok
AFU977,Bloomberg Tradebook Hong Kong Limited,,,,,2026-06-16T02:42:40.775024+00:00,ok
AFV038,Winnington Capital Limited,www.winnington.net,kh@winnington.net,,"Unit 23, 2/F, Pang Kwong Building, 59 Hung To Road, Kwun Tong, Hong Kong",2026-06-16T04:50:00.248442+00:00,ok
AFV748,iVenture Investment Management Limited,www.iventureim.com,admin1@iventureim.com,,"16/F C Wisdom Centre, 35-37 Hollywood Road, Central, Hong Kong",2026-06-16T03:37:28.295528+00:00,ok
AFV779,Global Strategic Capital Management Limited,,,,,2026-06-16T03:20:28.053459+00:00,ok
AFV863,EFG Bank AG,,,,,2026-06-16T03:08:30.677358+00:00,ok
AFW005,Janus Henderson Investors Hong Kong Limited,www.janushenderson.com,complianceasia@janushenderson.com,,"Units 701 and 702, 7th Floor, LHT Tower, 31 Queen's Road Central, Central, Hong Kong",2026-06-16T03:41:19.547628+00:00,ok
AFW010,Mackenzie Investments Asia Limited,,wendy.kwok@mackenzieinvestments.com,,"Suite 1311-12 Two Pacific Place, 88 Queensway, Admiralty, Hong Kong",2026-06-16T03:55:09.160021+00:00,ok
AFW106,Gayang Securities Limited,www.gayang.hk,contact@gayang.hk,,"Suite 1605, 16/F, Nine Queen's Road Central, 9 Queen's Road Central, Central, Hong Kong",2026-06-16T03:20:30.375271+00:00,ok
AFW664,Manrise Limited,,,,,2026-06-16T03:55:11.367455+00:00,ok
AFW934,Hua Nan Securities (HK) Limited,,,,,2026-06-16T03:29:36.235745+00:00,ok
AFW945,Xinhua Investment Group Hong Kong Limited,,,,,2026-06-16T04:53:23.285228+00:00,ok
AFY396,JWC Investment Management Limited,,,,,2026-06-16T03:41:21.561283+00:00,ok
AFY560,BOCI Bullion Company Limited,,,,,2026-06-16T02:42:42.743898+00:00,ok
AFY561,Goldin Equities Limited,,,,,2026-06-16T03:20:32.480980+00:00,ok
AFZ323,Ample Capital Limited,www.amplecap.com,ample3@amplecap.com,,"Room 903 Far East Consortium Building, 121 Des Voeux Road Central, Central, Hong Kong",2026-06-16T02:30:04.228361+00:00,ok
AFZ376,Williams Securities Limited,,,,,2026-06-16T04:50:02.235908+00:00,ok
AFZ697,Mainhope Investment Limited,,,,,2026-06-16T03:55:13.514894+00:00,ok
AFZ747,Ling Securities Limited,,,,,2026-06-16T03:48:40.123735+00:00,ok
AFZ862,Money Concepts (Asia) Limited,,,,,2026-06-16T03:55:15.625729+00:00,ok
AGA532,Enlighten Futures Limited,www.enlighten.com.hk,services@enlighten.com.hk,,"Room 1106, 11/F., Jubilee Centre, 18 Fenwick Street, Wanchai, Hong Kong",2026-06-16T03:08:32.771055+00:00,ok
AGA538,DragonTech Ventures Management Limited,,,,,2026-06-16T03:04:08.735308+00:00,ok
AGA701,AASTOCKS.com Limited,www.aastocks.com,compliance@aastocks.com,,"43/F AXA Tower Landmark East, 100 How Ming Street, Kwun Tong, Kowloon, Hong Kong",2026-06-16T02:30:06.219628+00:00,ok
AGB171,Axis Capital Management Limited,,george@axiscm.com.hk,,"8653C, 86/F International Commerce Centre, 1 Austin Road, West Kowloon, Hong Kong",2026-06-16T02:30:08.197580+00:00,ok
AGB342,Norman Kong Securities Company Limited,,nks_kmn@yahoo.com,,"Room 504  Mongkok Commercial Centre, 16 Argyle Street, Mongkok, Kowloon, Hong Kong",2026-06-16T04:01:16.028666+00:00,ok
AGC028,China Everbright Assets Management Limited,www.everbright.com,compliance@everbright.com,,"46/F Far East Finance Centre, 16 Harcourt Road, Hong Kong",2026-06-16T02:52:35.537328+00:00,ok
AGC150,CTW Securities Limited,,,,,2026-06-16T02:52:37.858795+00:00,ok
AGD004,Kam Bo Securities Company  Limited,,,,,2026-06-16T03:45:11.798737+00:00,ok
AGD005,CF Global (HK) Limited,https://www.statestreet.com/us/en/solutions/portfolio-solutions/partnered-trading,hkcompliance-cfghk@statestreet.com,,"68/F, Two International Finance Centre, 8 Finance Street,, Central, Hong Kong",2026-06-16T02:52:40.168792+00:00,ok
AGD056,AIF Capital Limited,www.aifcapital.com,info@aifcapital.com,,"Suite 3601 PCCW Tower, Taikoo Place, 979 King's Road, Quarry Bay, Hong Kong",2026-06-16T02:30:10.237276+00:00,ok
AGD105,Devonshire Securities Limited,,,,,2026-06-16T03:04:10.834421+00:00,ok
AGD230,Simplex Asset Management (HK) Company Limited,www.simplexasset.com,SAMHK-licensing@simplexasset.com,,"Unit 3301A, Tower 1, Lippo Center, 89 Queensway, Hong Kong",2026-06-16T04:26:25.153341+00:00,ok
AGD546,Asset Dynamic Management Limited,,,,,2026-06-16T02:30:12.225025+00:00,ok
AGE660,Metilda Finance Company Limited,,,,,2026-06-16T03:55:17.725670+00:00,ok
AGE667,Tian Yuan Finance Limited,,,,,2026-06-16T04:38:33.190962+00:00,ok
AGE670,ICEA Capital Asia Limited,,,,,2026-06-16T03:37:30.428316+00:00,ok
AGF692,Primco International Investments Limited,,,,,2026-06-16T04:09:39.189227+00:00,ok
AGF968,GT Capital Limited,http://www.gtcapital.com.hk,pan.lui@gtcapital.com.hk,,"Unit 1511, 15 Floor Olympia Plaza, No.255 King's Road, North Point, Hong Kong",2026-06-16T03:20:34.585729+00:00,ok
AGG043,SINOPIA Asset Management (Asia Pacific) Limited,,,,,2026-06-16T04:26:27.235836+00:00,ok
AGG275,Wintech Securities Limited,,,,,2026-06-16T04:50:04.200492+00:00,ok
AGG663,Grit Securities Limited,www.grit.com.hk,cs@grit.com.hk,,"Unit 2, 27/F., West Tower, Cheung Kong Center II, 10 Harcourt Road, Central, Hong Kong",2026-06-16T03:20:36.665389+00:00,ok
